srcid,IntDate,Mode,Q1_CF_Order,Q1,Q2,Q2_Oth,Q3,Q3_Oth,Q4,Q4_Oth,Q5i_DUM,Q5i_Order,Q5a,Q5b,Q5ii_DUM,Q5ii_Order,Q5c,Q5d,Q5e,Q5f,Q6_Order,Q6a,Q6b,Q6c,Q6d,Q7_Order,Q7a,Q7b,Q7c,Q7d,Q7e,Q8_CF_Order,Q8_Order,Q8a,Q8b,Q8c,Q8d,Q8e,Q8f,Q8g,Q8h,Q9_DUM,Q9a_CLICK,Q9b_CLICK,Q9c_CLICK,Q10_Order,Q10a,Q10b,Q10c,Q10d,module,Q11_DUM,Q11,Q11_CLICK,Q11a,Q11b,Q12,Q13_Order,Q13a,Q13b,Q13c,Q13d,Q13e,Q13f,Q14,Q15,E_ORDER,Q16,Q17a,Q17b,Q17c,Q17d,Q17e,Q17f,Q18,Q19a,Q19b,Q19c,Q19d,Q19e,Q19f,Q19g,Sect_0_time,Sect_1_time,Sect_2_time,Sect_3_time,Sect_4_time,Sect_5_time,Sect_6_time,Sect_7_time,Sect_8_time,Sect_9_time,Sect_10_time,Sect_11_time,Sect_12_time,Sect_13_time,Sect_14_time,Sect_15_time,Sect_16_time,p_state,p_region,p_geography,p_seifa,p_gender,p_age,p_age_group,p_birthgroup,p_citizen,p_lote,p_atsi,p_house_str,p_schooling,p_education,p_phone,sDevType,fDevType,sOSName,fOSName,wt_agehedu12,wt_geography,wt_internet,wt_sex,wt_tel,wt_volunteer,wt_design,wt_propensit,wt_base,wt_wave,weight,StateMap,p_gender_sdc,p_age_group_sdc,p_education_sdc
2338,17-OCT-18,1,2,4,11, ,1, ,4, ,1,"a, b",2,2,1,"e, d, f, c",2,2,2,2,"c, b, d, a",3,3,3,3,"e, b, a, d, c",2,2,2,2,3, ,"g, h, d, b, e, f, a, c",5,5,5,5,5,5,5,5,1, , , ,"c, b, d, a",4,4,4,4,1,1,2, ,1, ,3,"a, d, b, e, c, f",1,1,1,1,1,1,3,3, , , , , , , , , , , , , , , , ,1,1.88333333333333,.933333333333334,1.03333333333333,.883333333333333,.45,.8,1.1,1.03333333333333,1.43333333333333, ,.6,.483333333333333, , , , ,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,-1,-1,-1,-99,-99,1,-99,1,1,7457.8144,2.70068857266259,20302.2449941451,1694.95781818182,.190887855771163,1,1,3,3
1146,10-OCT-18,2,1,4,35, ,-98, ,4, ,1,"b, a",2,2,3,"f, e, d, c",2,1,1,2,"d, c, b, a",1,1,1,2,"e, d, a, b, c",1,1,2,3,2,2,"h, e, d, a, b, f, g, c",3,3,4,2,7,3,2,6,3, , ,0,"d, c, b, a",4,4,4,4,2, , , , , , , , , , , , , , , ,2,3,3,3,3,3,3,3,1,2,2,1,4,2,1,3,2.83333333333333,1.91666666666667,1.01666666666667,.966666666666667,.95,.449999999999999,.833333333333334,.800000000000001, , , , , ,.549999999999999,.1,1.8,.350000000000001,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,12,12,-99,-99,1,-99,3,2,5275.5962,1.05256334585963,5597.28957145701,5803.68010229546,.653616295594506,1,2,3,1
699,09-OCT-18,2,1,4,96,Everything.,16, ,97, ,3,"b, a",4,4,1,"d, c, f, e",1,1,3,3,"b, a, d, c",1,1,2,2,"c, b, a, d, e",3,2,1,2,2,0,"f, d, g, b, e, c, a, h",3,3,2,1,4,2,3,2,3, , ,0,"b, a, d, c",1,2,5,2,1,2,1,0, ,2,2,"f, b, d, e, c, a",-98,-98,1,-98,1,2,2,-98, , , , , , , , , , , , , , , , ,15,3.33333333333333,1.5,1.2,1.46666666666667,.766666666666666,4.1,.716666666666665,.850000000000001, ,4.4,1.43333333333333,.13333333333334, , , , ,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,12,12,-99,-99,1,-99,1,2,6863.409,1.1148816830374,7713.05887735327,5762.21967370595,.64894698038919,4,1,3,3
421,09-OCT-18,2,1,4,11, ,2, ,3, ,3,"a, b",3,1,3,"c, d, e, f",1,1,1,1,"a, b, c, d",3,3,4,4,"d, a, c, b, e",2,2,3,3,3,0,"e, b, f, g, h, a, d, c",8,8,8,1,8,5,1,9,1,0, , ,"a, b, c, d",5,5,5,4,1,2,2,0,1, ,2,"e, a, b, c, d, f",2,1,2,2,2,2,2,1, , , , , , , , , , , , , , , , ,2.28333333333333,1.55,.633333333333333,1,1.18333333333333,.166666666666667,.949999999999999,.233333333333333,.200000000000001,1.58333333333333, ,1.13333333333333,.116666666666665, , , , ,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,13,13,-99,-99,1,-99,3,1,4997.3515,1.1148816830374,5615.99437689487,3984.90863025383,.448784421484382,3,1,2,1
1905,15-OCT-18,2,1,4,16, ,1, ,97, ,3,"b, a",2,2,2,"f, e, d, c",1,1,2,3,"d, c, b, a",2,2,2,2,"c, b, d, a, e",2,2,1,4,2,1,"h, a, b, d, g, f, e, c",4,4,4,1,6,1,1,4,2, ,0, ,"d, c, b, a",2,2,4,2,1,3,3,0,1, ,2,"f, b, d, a, c, e",2,1,2,1,2,2,3,2, , , , , , , , , , , , , , , , ,2.01666666666667,2.15,.966666666666667,1.65,1.56666666666667,.883333333333333,1.08333333333333,1.31666666666667,.950000000000001,1.95, ,.566666666666666,.133333333333333, , , , ,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,12,12,-99,-99,1,-99,1,1,7457.8144,1.1148816830374,8381.04818809035,1694.95781818182,.190887855771163,4,2,4,1
1739,13-OCT-18,2,1,1,29, ,27, ,1, ,1,"b, a",1,1,2,"d, c, f, e",2,2,2,1,"b, a, d, c",4,4,3,2,"b, c, a, e, d",3,4,4,4,4,1,"b, f, d, a, e, g, h, c",8,8,7,5,9,6,4,10,2, ,0, ,"b, a, d, c",4,5,2,4,2, , , , , , , , , , , , , , , ,2,4,3,1,3,3,3,3,2,2,3,4,2,3,3,4,1.18333333333333,1.78333333333333,.5,.783333333333334,.85,.1,.416666666666667,.35, , , , , ,1.21666666666667,.549999999999999,1.23333333333333,.133333333333334,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,6,6,-99,-99,1,-99,3,1,5622.9864,1.41287198771999,8008.06951063798,4004.32043919474,.450970598948872,3,2,1,1
2197,19-OCT-18,2,2,4,1, ,16, ,3, ,1,"a, b",1,1,3,"e, c, f, d",1,1,1,1,"c, a, d, b",1,3,1,1,"b, d, a, e, c",4,3,2,4,4,2,"g, f, a, d, b, e, c, h",3,1,1,1,4,1,1,4,3, , ,0,"c, a, d, b",4,4,4,4,1,1,2,0,1, ,2,"e, f, c, d, b, a",1,2,2,1,1,1,1,3, , , , , , , , , , , , , , , , ,1.18333333333333,1.23333333333333,.766666666666667,.65,.95,.116666666666666,.45,.233333333333333,.116666666666667,1.01666666666667, ,.333333333333333,.1, , , , ,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,6,6,-99,-99,1,-99,3,2,5453.4699,1.20561803337607,6627.36122145289,11296.8489204085,1.27226249777753,2,1,2,1
744,12-OCT-18,2,1,2,16, ,11, ,4, ,3,"a, b",2,2,1,"c, f, d, e",2,2,2,2,"a, d, b, c",3,3,3,2,"b, e, a, d, c",4,2,4,4,3,2,"e, b, d, g, f, h, c, a",8,8,8,6,8,3,5,8,1,0, , ,"a, d, b, c",4,4,2,4,2, , , , , , , , , , , , , , , ,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,15,15,.333333333333314,.466666666666697,.783333333333303,1.33333333333337,.516666666666652,.533333333333303, , , , , ,.366666666666674,.1,1.86666666666667,.833333333333371,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,12,12,-99,-99,1,-99,1,2,6799.4178,2.70068857266259,18509.9063330339,21020.7742515914,2.3673807574989,8,1,1,3
992,10-OCT-18,2,2,2,4, ,11, ,3, ,1,"b, a",2,2,1,"f, d, e, c",1,1,1,2,"d, b, c, a",2,5,2,5,"d, a, b, e, c",1,1,1,2,1,0,"d, f, b, h, a, e, g, c",3,3,3,1,5,2,1,5,1,0, , ,"d, b, c, a",1,2,4,2,1,3,2,0,2, ,1,"b, a, d, f, e, c",1,2,1,2,2,2,3,2, , , , , , , , , , , , , , , , ,1.91666666666667,1.71666666666667,.8,.933333333333334,1.08333333333333,.866666666666667,.933333333333333,.933333333333334,.533333333333333,2.95, ,.866666666666665,.116666666666667, , , , ,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,12,12,-99,-99,1,-99,3,1,5453.4699,1.20561803337607,6627.36122145289,6282.61290908845,.707554190429698,1,2,2,2
763,10-OCT-18,2,1,2,-99, , , ,4, ,1,"b, a",2,2,3,"d, c, e, f",2,2,2,2,"b, a, c, d",2,2,2,2,"d, b, e, a, c",1,3,2,3,1,0,"b, a, e, g, c, d, h, f",5,6,5,2,8,6,4,8,1,0, , ,"b, a, c, d",2,2,2,2,2, , , , , , , , , , , , , , , ,2,2,2,3,3,2,3,2,2,3,2,1,2,3,3,3,.366666666666667,1.61666666666667,1.31666666666667,.733333333333334,1.13333333333333,.133333333333334,.833333333333333,.3, , , , , ,.7,.1,.916666666666667,.133333333333333,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,-99,-99,1,-99,1,2,12300.5481,2.70068857266259,29175.2592862159,36444.5164196885,4.10441812731001,3,1,1,2
981,10-OCT-18,2,1,2,13, ,1, ,3, ,1,"a, b",2,2,2,"c, e, d, f",2,2,2,2,"a, c, b, d",2,2,2,2,"b, d, c, a, e",2,3,2,2,3,0,"a, f, g, e, h, c, d, b",4,5,3,5,7,4,6,6,3, , ,0,"a, c, b, d",5,5,5,5,2, , , , , , , , , , , , , , , ,1,3,2,2,3,2,3,3,2,3,3,3,2,3,2,3,.583333333333333,.283333333333333,.25,.266666666666667,.416666666666667,.1,.183333333333333,.233333333333333, , , , , ,.433333333333334,.1,.383333333333333,.1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,6,6,-99,-99,1,-99,1,2,10276.6506,1.41287198771999,14635.662704313,17104.9221597977,1.92637355289404,1,2,1,1
2514,18-OCT-18,2,2,4,11, ,35, ,4, ,1,"a, b",1,1,1,"c, d, f, e",2,1,1,1,"a, b, d, c",3,3,3,3,"a, c, b, d, e",3,3,3,3,2,1,"a, c, e, b, g, h, f, d",8,8,8,2,9,5,5,8,1,0, , ,"a, b, d, c",4,4,5,4,1,3,2,0,1, ,3,"a, e, f, d, c, b",2,1,2,2,2,2,2,-98, , , , , , , , , , , , , , , , ,.65,1.48333333333333,.65,.883333333333333,1.16666666666667,.516666666666667,.516666666666667,.4,.183333333333334,1.38333333333333, ,.533333333333333,.233333333333333, , , , ,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,8,8,-99,-99,1,-99,3,1,4997.3515,1.05256334585963,5302.07816812345,1135.76170454545,.127910626519454,5,2,4,1
248,09-OCT-18,2,1,2,1, ,1, ,1, ,2,"b, a",1,1,3,"f, c, d, e",1,1,1,2,"d, a, b, c",3,2,2,2,"c, b, a, d, e",1,2,3,1,1,0,"h, a, d, c, b, f, e, g",5,5,6,1,5,3,5,5,3, , ,0,"d, a, b, c",4,5,4,5,1,3,1,0, ,2,2,"f, e, b, a, d, c",1,2,1,1,1,1,3,1, , , , , , , , , , , , , , , , ,1.06666666666667,.666666666666667,.3,.35,.483333333333333,.366666666666667,.35,.883333333333333,.25, ,1.05,.2,.1, , , , ,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,12,12,-99,-99,1,-99,1,1,6799.4178,1.41287198771999,9683.50383601659,1545.32222727273,.174035744887172,2,2,1,1
1560,12-OCT-18,2,1,4,11, ,29, ,4, ,1,"a, b",1,1,1,"e, f, c, d",1,1,1,2,"c, d, a, b",1,1,4,4,"c, a, e, d, b",2,4,3,3,3,1,"g, f, c, a, h, b, e, d",6,2,4,1,2,3,7,7,2, ,0, ,"c, d, a, b",1,4,1,2,1,1,2,0,1, ,2,"e, f, c, d, a, b",2,1,2,1,2,2,1,2, , , , , , , , , , , , , , , , ,.716666666666667,.75,.45,.983333333333333,.733333333333333,.25,.433333333333333,.266666666666667,.350000000000001,.95, ,.199999999999999,.233333333333333, , , , ,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,12,12,-99,-99,1,-99,1,1,7457.8144,1.20561803337607,9063.15260882855,1694.95781818182,.190887855771163,2,1,2,1
1433,11-OCT-18,2,2,2,-98, , , ,-98, ,3,"b, a",2,2,3,"d, f, c, e",1,1,1,1,"b, d, a, c",3,3,3,4,"d, a, e, c, b",3,3,4,3,3,1,"b, d, a, g, c, e, f, h",8,6,7,4,6,6,6,7,3, , ,1,"b, d, a, c",2,2,2,2,2, , , , , , , , , , , , , , , ,2,2,2,3,3,2,3,2,3,3,3,-98,3,3,4,3,1.38333333333333,1.63333333333333,.7,1.26666666666667,1.3,.516666666666667,2.06666666666667,1.16666666666667, , , , , ,.633333333333333,.1,1.06666666666667,.75,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,6,6,-99,-99,1,-99,1,1,7007.2345,1.41287198771999,9979.46944231281,1592.55329545455,.179354955332586,4,1,2,1
276,09-OCT-18,2,1,2,11, ,37, ,4, ,2,"b, a",1,1,3,"d, f, e, c",1,1,1,1,"b, d, c, a",2,3,3,3,"c, d, b, e, a",2,2,3,3,2,0,"f, b, g, d, a, e, h, c",5,6,4,2,6,5,4,7,2, ,0, ,"b, d, c, a",2,4,4,2,1,2,2,0,1, ,2,"b, e, f, a, c, d",2,1,2,2,2,2,2,3, , , , , , , , , , , , , , , , ,.783333333333333,.85,.55,.766666666666667,.75,.316666666666666,.583333333333334,.483333333333333,.566666666666666,.85, ,.266666666666667,.216666666666667, , , , ,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,12,12,-99,-99,1,-99,1,1,7457.8144,1.1148816830374,8381.04818809035,1694.95781818182,.190887855771163,2,1,2,1
1337,11-OCT-18,2,1,2,11, ,4, ,3, ,3,"b, a",1,2,3,"f, e, c, d",1,1,2,1,"d, c, a, b",3,2,3,2,"e, c, d, a, b",3,2,4,4,3,1,"h, c, g, d, f, b, a, e",5,5,6,3,5,5,1,5,1,0, , ,"d, c, a, b",4,5,2,4,1,2,3,0,2, ,2,"b, e, c, a, d, f",2,1,2,2,2,2,3,3, , , , , , , , , , , , , , , , ,5.36666666666667,1.91666666666667,1.3,1.13333333333333,1.35,.6,.916666666666666,.25,.266666666666668,1.75, ,.299999999999999,.1, , , , ,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,6,6,-99,-99,1,-99,3,2,6230.7267,1.41287198771999,8873.59295682948,12607.6686699756,1.41988833755552,2,1,1,1
887,10-OCT-18,2,2,1,1, ,16, ,1, ,3,"b, a",2,1,3,"d, e, c, f",3,2,1,1,"b, c, a, d",2,3,3,3,"a, b, e, c, d",1,1,1,2,2,0,"f, c, a, h, d, g, b, e",10,10,9,1,6,2,2,10,2, ,0, ,"b, c, a, d",1,5,4,1,1,1,3,0,1, ,3,"d, a, c, f, b, e",2,1,1,2,2,1,4,2, , , , , , , , , , , , , , , , ,.816666666666663,1.48333333333333,.783333333333331,1.01666666666667,4.83333333333333,.283333333333331,.75,.266666666666666,.200000000000003,1.60000000000001, ,.433333333333323,1, , , , ,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,12,12,-99,-99,1,-99,3,2,8242.383,1.1148816830374,9262.74179036913,15789.058585766,1.77817967252731,2,1,2,1
764,10-OCT-18,2,1,2,1, ,1, ,1, ,3,"b, a",2,2,1,"d, f, c, e",2,2,2,2,"b, d, a, c",3,3,3,3,"d, c, e, b, a",2,2,2,2,2,0,"b, e, c, d, a, g, h, f",5,5,5,1,5,1,1,5,3, , ,0,"b, d, a, c",2,4,2,2,1,2,3,0,2, ,1,"f, b, a, e, d, c",2,2,2,2,2,2,4,2, , , , , , , , , , , , , , , , ,1.36666666666667,.883333333333333,.366666666666667,.366666666666667,.85,.233333333333333,.333333333333333,.333333333333333,.183333333333334,.583333333333334, ,.183333333333333,.1, , , , ,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,12,12,-99,-99,1,-99,3,1,5453.4699,1.05256334585963,5786.00958874083,1317.48622905372,.148376625408811,3,1,3,1
1763,13-OCT-18,2,2,2,30, ,17, ,3, ,3,"a, b",2,2,2,"c, d, f, e",2,1,2,1,"a, b, d, c",3,3,3,3,"b, d, c, e, a",1,2,1,2,1,1,"a, g, c, f, b, h, e, d",5,8,6,5,7,5,6,8,2, ,0, ,"a, b, d, c",4,5,2,4,1,3,2,0,1, ,2,"c, d, f, e, b, a",1,1,2,2,1,2,3,3, , , , , , , , , , , , , , , , ,.733333333333333,1.11666666666667,.8,.783333333333334,.866666666666667,.1,.600000000000001,.233333333333333,.133333333333334,.966666666666667, ,.366666666666666,.1, , , , ,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,-99,-99,1,-99,1,1,12300.5481,1.41287198771999,17518.029957132,9638.5176595927,1.08549956176831,2,2,1,2
1785,13-OCT-18,2,1,1,-98, , , ,1, ,1,"b, a",2,2,2,"d, c, f, e",2,2,2,2,"b, a, d, c",3,3,3,3,"e, c, b, a, d",3,2,3,3,3,2,"f, c, b, d, g, e, a, h",6,6,5,4,6,5,4,6,2, ,0, ,"b, a, d, c",5,5,5,5,1,3,2,0,1, ,1,"d, c, f, e, a, b",2,1,1,2,1,2,4,2, , , , , , , , , , , , , , , , ,.35,.8,.866666666666666,.733333333333333,1.03333333333333,.1,.416666666666667,.166666666666666,.23,1.3, ,.35,.100000000000001, , , , ,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,6,6,-99,-99,1,-99,1,2,4100.608,1.41287198771999,5839.9490171056,931.956363636363,.104957863858623,5,2,2,1
931,17-OCT-18,2,2,4,16, ,-98, ,32, ,1,"b, a",1,1,2,"f, e, d, c",1,2,2,1,"d, c, b, a",4,2,3,5,"b, e, c, d, a",3,3,3,3,3,2,"h, a, f, d, g, c, b, e",8,8,10,4,9,6,6,8,1,0, , ,"d, c, b, a",5,4,4,2,1,3,1,0, ,2,2,"b, e, f, c, a, d",1,2,1,1,1,1,2,1, , , , , , , , , , , , , , , , ,.65,.6,.466666666666667,.65,.666666666666667,.1,15,.18333333333328,.583333333333371, ,.666666666666629,.200000000000045,.1, , , , ,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,6,6,-99,-99,1,-99,3,2,8242.383,1.1148816830374,9262.74179036913,14675.2783152535,1.65274461723701,4,2,1,1
985,10-OCT-18,2,2,2,1, ,6, ,-98, ,1,"b, a",2,3,1,"d, e, c, f",2,2,2,2,"b, c, a, d",4,4,4,4,"d, c, a, b, e",1,2,2,2,2,2,"f, b, a, e, g, c, d, h",8,8,5,4,8,6,6,6,1,0, , ,"b, c, a, d",4,4,4,2,2, , , , , , , , , , , , , , , ,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3, , , , , , , , , , , , , ,1.11666666666667,.166666666666668,15,.416666666666664,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,6,6,-99,-99,1,-99,1,2,8242.383,1.20561803337607,10016.6041929676,6672.87828128575,.751506269520605,1,1,2,1
994,12-OCT-18,2,2,2,-99, , , ,3, ,2,"a, b",2,-99,1,"c, e, d, f",2,-99,1,-99,"a, c, b, d",3,2,3,2,"a, b, d, e, c",2,2,1,2,1,2,"e, h, b, g, f, a, c, d",5,3,6,5,3,3,4,3,2, ,0, ,"a, c, b, d",4,4,4,4,2, , , , , , , , , , , , , , , ,1,2,2,2,3,3,2,1,-99,-99,1,1,2,-99,3,3, , , , ,13.2333333333333,.916666666666668,.65,1.18333333333333, , , , , ,1.83333333333333,1.51666666666667,3.33333333333334,2.05,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,6,6,-99,-99,1,-99,3,2,6799.4178,1.41287198771999,9683.50383601659,12252.9546203796,1.37994008420494,5,1,3,3
1712,13-OCT-18,2,2,2,29, ,1, ,2, ,3,"b, a",2,2,2,"d, f, c, e",1,1,1,1,"b, d, a, c",2,3,3,3,"c, b, e, a, d",2,2,2,2,2,2,"f, h, c, b, g, e, d, a",5,6,7,4,7,5,5,7,2, ,0, ,"b, d, a, c",4,4,4,4,2, , , , , , , , , , , , , , , ,2,2,2,2,3,2,3,3,2,3,1,2,2,2,2,3,.616666666666667,.633333333333333,.516666666666667,.466666666666667,.7,.433333333333334,.383333333333333,.433333333333333, , , , , ,.699999999999999,.1,1.63333333333333,.45,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,12,12,-99,-99,1,-99,1,2,9116.2241,2.70068857266259,24816.897441123,40111.38604,4.5173846753298,1,1,1,3
136,09-OCT-18,2,1,2,1, ,11, ,1, ,1,"b, a",2,2,2,"f, e, c, d",2,1,1,1,"d, c, a, b",2,2,3,2,"d, c, b, a, e",1,1,3,3,2,0,"h, c, e, d, b, f, g, a",5,6,5,1,5,1,4,7,1,0, , ,"d, c, a, b",4,4,4,2,1,3,2,0,2, ,3,"b, d, a, e, f, c",1,1,2,1,2,2,2,3, , , , , , , , , , , , , , , , ,.866666666666667,.666666666666667,1.2,1.28333333333333,1.11666666666667,.983333333333333,.816666666666666,.45,.466666666666667,1.93333333333333, ,.466666666666667,.149999999999999, , , , ,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,-99,-99,1,-99,3,2,8138.5042,1.1148816830374,9146.00340270948,22478.5871073184,2.53156110886828,1,2,2,1
1339,11-OCT-18,1,2,5,36, ,1, ,3, ,1,"a, b",2,2,1,"e, c, d, f",2,2,2,2,"c, a, b, d",3,2,1,2,"b, e, d, a, c",3,3,2,3,3, ,"c, b, g, a, d, f, e, h",5,5,5,5,6,5,5,7,1, , , ,"c, a, b, d",4,5,5,5,1,1,2, ,1, ,2,"c, a, b, e, d, f",1,1,2,1,1,1,3,3, , , , , , , , , , , , , , , , ,1.43333333333333,1.3,1.05,1.1,1.06666666666667,.433333333333334,.716666666666666,1.1,1.08333333333333,1.36666666666667, ,.583333333333334,.133333333333333, , , , ,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,-1,-1,-1,-99,-99,2,-99,1,2,9116.2241,1.41287198771999,12983.0220231998,40111.38604,4.5173846753298,1,1,2,3
289,09-OCT-18,2,1,4,1, ,36, ,3, ,1,"b, a",2,2,3,"d, c, e, f",2,2,2,2,"b, a, c, d",3,4,3,4,"b, a, d, e, c",2,2,2,2,2,0,"f, g, a, e, c, b, d, h",5,5,5,5,6,6,5,5,2, ,0, ,"b, a, c, d",2,2,2,2,2, , , , , , , , , , , , , , , ,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1.66666666666667,.5,.466666666666667,.5,.75,.183333333333334,.383333333333333,.55, , , , , ,.283333333333333,.216666666666667,.966666666666667,.216666666666667,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,-99,-99,1,-99,3,2,8138.5042,1.41287198771999,11590.5859822494,31552.9350873338,3.5535233133818,2,1,1,3
664,09-OCT-18,2,1,2,16, ,16, ,3, ,2,"b, a",2,2,1,"f, d, e, c",1,1,1,1,"d, b, c, a",1,1,1,1,"e, a, b, c, d",1,2,1,1,1,0,"d, c, b, g, a, e, h, f",1,5,1,1,6,1,5,5,1,0, , ,"d, b, c, a",2,2,2,1,1,3,1,0, ,2,4,"f, d, b, c, a, e",1,2,1,1,1,1,1,1, , , , , , , , , , , , , , , , ,1.18333333333333,.833333333333333,.433333333333333,.55,.716666666666666,.183333333333334,.4,.183333333333333,.15, ,.716666666666667,.233333333333333,.1, , , , ,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,6,6,-99,-99,1,-99,1,2,4997.3515,1.20561803337607,6073.06066566343,1262.80558804977,.142218436572801,5,1,2,2
2133,19-OCT-18,2,2,2,13, ,19, ,17, ,1,"a, b",2,2,1,"c, d, f, e",2,2,2,2,"a, b, d, c",2,1,2,2,"e, d, b, c, a",1,1,1,1,1,1,"e, d, h, c, b, g, a, f",1,1,2,1,1,1,2,1,1,0, , ,"a, b, d, c",2,2,4,2,1,2,1,0, ,2,3,"a, d, c, f, b, e",1,2,1,1,2,1,2,3, , , , , , , , , , , , , , , , ,.85,.95,.333333333333333,.333333333333333,.833333333333333,.25,.466666666666667,.533333333333333,.416666666666666, ,1.13333333333333,.35,.216666666666667, , , , ,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,-99,-99,1,-99,1,2,12300.5481,2.70068857266259,29175.2592862159,34935.6276495424,3.93448555504143,5,1,2,2
967,10-OCT-18,2,1,2,13, ,16, ,1, ,3,"a, b",2,1,1,"c, f, e, d",1,1,1,1,"a, d, c, b",2,4,3,3,"d, a, e, b, c",3,3,3,3,3,0,"a, h, g, f, e, d, c, b",5,5,5,2,5,5,5,5,1,0, , ,"a, d, c, b",4,4,4,4,1,1,2,0,1, ,2,"c, b, a, f, d, e",1,1,2,2,1,2,3,2, , , , , , , , , , , , , , , , ,.566666666666667,.8,10.75,.533333333333333,.666666666666668,.1,.383333333333335,.4,.216666666666665,1.25, ,.233333333333334,.1, , , , ,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,6,6,-99,-99,1,-99,1,1,8138.5042,1.41287198771999,11590.5859822494,8073.77791855525,.909276996933651,2,2,2,2
1507,12-OCT-18,2,1,5,11, ,20, ,4, ,3,"b, a",3,4,3,"d, f, e, c",1,3,2,2,"b, d, c, a",1,1,1,1,"d, e, c, b, a",2,1,1,3,1,1,"b, d, f, e, g, c, a, h",1,1,1,1,1,1,1,2,2, ,0, ,"b, d, c, a",2,4,4,2,2, , , , , , , , , , , , , , , ,2,3,3,2,4,3,4,4,1,1,1,2,4,2,1,1,1.5,.583333333333336,.233333333333327,.350000000000001,.333333333333336,.25,.299999999999997,.516666666666666, , , , , ,.349999999999994,.1,.533333333333339,.233333333333334,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,12,12,-99,-99,1,-99,1,2,8138.5042,1.41287198771999,11590.5859822494,12948.3047009395,1.45825111027565,1,1,1,1
